,fov,round,ch,zplane,path,sha256,xc_min,xc_max,yc_min,yc_max,zc_min,zc_max,tile_width,tile_height
11,0,0,0,11,raw_frames/ISP-2019-08-28-14-30-00-0001/im_c001_z011_t000_p000.png,6b7f40a505a6b099a011382b2bef82b2c9dbb916fd9aca80cac88b92c3ae2ca7,100688.6171875,100688.6171875,43243.875,43243.875,1770.32417,1770.32417,2048,2048
12,0,0,0,12,raw_frames/ISP-2019-08-28-14-30-00-0001/im_c001_z012_t000_p000.png,7e7640b8caa12f52c26dcdd999d29d9e897f58764df204439285d9c555b73269,100688.6171875,100688.6171875,43243.875,43243.875,1770.82417,1770.82417,2048,2048
13,0,0,0,13,raw_frames/ISP-2019-08-28-14-30-00-0001/im_c001_z013_t000_p000.png,ce542639e25cfc99dfdadc081d3f93ac3978df72fcbd6c949de9e86e08aeea0c,100688.6171875,100688.6171875,43243.875,43243.875,1771.32417,1771.32417,2048,2048
14,0,0,0,14,raw_frames/ISP-2019-08-28-14-30-00-0001/im_c001_z014_t000_p000.png,8a986f42eb05b8126cb510a672ac0b9a30c096c7aed153f0f01b6c8aa03580f7,100688.6171875,100688.6171875,43243.875,43243.875,1771.82417,1771.82417,2048,2048
15,0,0,0,15,raw_frames/ISP-2019-08-28-14-30-00-0001/im_c001_z015_t000_p000.png,16573080238375a7949d7116afeab68888d7f45a7fbad1286723139b3ba88395,100688.6171875,100688.6171875,43243.875,43243.875,1772.32417,1772.32417,2048,2048
16,0,0,0,16,raw_frames/ISP-2019-08-28-14-30-00-0001/im_c001_z016_t000_p000.png,135e526820b38f934b03cd74268cb269bdc3dd46fc082dbbbd535752dcbf62d1,100688.6171875,100688.6171875,43243.875,43243.875,1772.82417,1772.82417,2048,2048
17,0,0,0,17,raw_frames/ISP-2019-08-28-14-30-00-0001/im_c001_z017_t000_p000.png,c0c7402a78dfc0f33d53558486f973c57711aea9be95f5388974a22607b4870e,100688.6171875,100688.6171875,43243.875,43243.875,1773.32417,1773.32417,2048,2048
18,0,0,0,18,raw_frames/ISP-2019-08-28-14-30-00-0001/im_c001_z018_t000_p000.png,8fb03505bb13e3477f0b76d61a52bcf4effb79ee1a0f25ed3c9a590ebba9d74a,100688.6171875,100688.6171875,43243.875,43243.875,1773.82417,1773.82417,2048,2048
19,0,0,0,19,raw_frames/ISP-2019-08-28-14-30-00-0001/im_c001_z019_t000_p000.png,f3094df6bd10bf9df40b3631df99065344c93c3f898ade7340f35187dda63d2a,100688.6171875,100688.6171875,43243.875,43243.875,1774.32417,1774.32417,2048,2048
20,0,0,0,20,raw_frames/ISP-2019-08-28-14-30-00-0001/im_c001_z020_t000_p000.png,0750674f68a505ca87bd14a5cfb22d80ceeb624b3f5b536e9ed869c11b375873,100688.6171875,100688.6171875,43243.875,43243.875,1774.82417,1774.82417,2048,2048
21,0,0,0,21,raw_frames/ISP-2019-08-28-14-30-00-0001/im_c001_z021_t000_p000.png,806cbd157a93b418cf12acaf06023652fea35549b77c1044743b463d21e51f51,100688.6171875,100688.6171875,43243.875,43243.875,1775.32417,1775.32417,2048,2048
22,0,0,0,22,raw_frames/ISP-2019-08-28-14-30-00-0001/im_c001_z022_t000_p000.png,4e9ca0ee18448184f225edfa0a5d7ae3a3b18847dd047d85866bb2462c9dfa56,100688.6171875,100688.6171875,43243.875,43243.875,1775.82417,1775.82417,2048,2048
23,0,0,0,23,raw_frames/ISP-2019-08-28-14-30-00-0001/im_c001_z023_t000_p000.png,ec24217aad76ce7b94c4781ab00ec6b02a692fb368639e68acb9a00773feffd0,100688.6171875,100688.6171875,43243.875,43243.875,1776.32417,1776.32417,2048,2048
24,0,0,0,24,raw_frames/ISP-2019-08-28-14-30-00-0001/im_c001_z024_t000_p000.png,e6aa3e96546f33e23c99535b93421b8efab2cf639c92be9f62535a92f211806f,100688.6171875,100688.6171875,43243.875,43243.875,1776.82417,1776.82417,2048,2048
25,1,0,0,0,raw_frames/ISP-2019-08-28-14-30-00-0001/im_c001_z000_t000_p001.png,c7cdbdb5cf483619d9ca9052c3d7c49fcfdf136e26d02a933f88cd36994b58c1,100379.0234375,100379.0234375,43086.5,43086.5,1766.42227,1766.42227,2048,2048
26,1,0,0,1,raw_frames/ISP-2019-08-28-14-30-00-0001/im_c001_z001_t000_p001.png,f3f33e9699b7125063c45d7db31c08afa5d43e872e50100ca9be77cc132797de,100379.0234375,100379.0234375,43086.5,43086.5,1766.92227,1766.92227,2048,2048
27,1,0,0,2,raw_frames/ISP-2019-08-28-14-30-00-0001/im_c001_z002_t000_p001.png,73bf68a1a9e853789299122417a15ddce790a5e0e9a03827ea2e8c7a55c07149,100379.0234375,100379.0234375,43086.5,43086.5,1767.42227,1767.42227,2048,2048
28,1,0,0,3,raw_frames/ISP-2019-08-28-14-30-00-0001/im_c001_z003_t000_p001.png,4aeda2264c98b213a46f91344ef8f164c6495a7ed702f60809a797e45ff05c07,100379.0234375,100379.0234375,43086.5,43086.5,1767.92227,1767.92227,2048,2048
29,1,0,0,4,raw_frames/ISP-2019-08-28-14-30-00-0001/im_c001_z004_t000_p001.png,635ee41521ee7575fc5cb0eec836eb6a753a4990ab1f1bb63008e49813b67e3e,100379.0234375,100379.0234375,43086.5,43086.5,1768.42227,1768.42227,2048,2048
30,1,0,0,5,raw_frames/ISP-2019-08-28-14-30-00-0001/im_c001_z005_t000_p001.png,c2e186019fcbd513fb8e361417cf7e300ee897c943f5750c2d42b24097be334d,100379.0234375,100379.0234375,43086.5,43086.5,1768.92227,1768.92227,2048,2048
31,1,0,0,6,raw_frames/ISP-2019-08-28-14-30-00-0001/im_c001_z006_t000_p001.png,a9093e2161abea09dcfedd03173a47cb5da041cbaadb6ec966ae5ef979543f8c,100379.0234375,100379.0234375,43086.5,43086.5,1769.42227,1769.42227,2048,2048
32,1,0,0,7,raw_frames/ISP-2019-08-28-14-30-00-0001/im_c001_z007_t000_p001.png,34b6c6687acbdb3eac3972e6f0fac6a99b3a716156a8d454b00d534d05b7b6b0,100379.0234375,100379.0234375,43086.5,43086.5,1769.92227,1769.92227,2048,2048
33,1,0,0,8,raw_frames/ISP-2019-08-28-14-30-00-0001/im_c001_z008_t000_p001.png,3b916f8ffa2c38eb85128d6b273d2dd7af2133b262b1c95d69a64c8567dd74e5,100379.0234375,100379.0234375,43086.5,43086.5,1770.42227,1770.42227,2048,2048
34,1,0,0,9,raw_frames/ISP-2019-08-28-14-30-00-0001/im_c001_z009_t000_p001.png,9113fcaa49abc2f1cafd9be6776db4b0ec5f3cdfcaf755a6c6d85c33b69273ba,100379.0234375,100379.0234375,43086.5,43086.5,1770.92227,1770.92227,2048,2048
35,1,0,0,10,raw_frames/ISP-2019-08-28-14-30-00-0001/im_c001_z010_t000_p001.png,172008261218e76b0ae222930107ed9522e5c4dffd8ff545f3e3461b74d2702f,100379.0234375,100379.0234375,43086.5,43086.5,1771.42227,1771.42227,2048,2048
36,1,0,0,11,raw_frames/ISP-2019-08-28-14-30-00-0001/im_c001_z011_t000_p001.png,b0baacee813af55191a3a56173edd853dbe1b49201455d650cc3dcb2bad79273,100379.0234375,100379.0234375,43086.5,43086.5,1771.92227,1771.92227,2048,2048
37,1,0,0,12,raw_frames/ISP-2019-08-28-14-30-00-0001/im_c001_z012_t000_p001.png,42daf88a1d3d5134f61e462eb181436db1ad37df6738bc919e05d2f53aaabf1f,100379.0234375,100379.0234375,43086.5,43086.5,1772.42227,1772.42227,2048,2048
38,1,0,0,13,raw_frames/ISP-2019-08-28-14-30-00-0001/im_c001_z013_t000_p001.png,b29f5bdd989170775f2fe37445b062f533f03f3706a72f65424d61fc3c3fe764,100379.0234375,100379.0234375,43086.5,43086.5,1772.92227,1772.92227,2048,2048
39,1,0,0,14,raw_frames/ISP-2019-08-28-14-30-00-0001/im_c001_z014_t000_p001.png,0629e30953ec0e61c20879b356db67b5cd762608bc28d22bf5f47da811cc1e57,100379.0234375,100379.0234375,43086.5,43086.5,1773.42227,1773.42227,2048,2048
40,1,0,0,15,raw_frames/ISP-2019-08-28-14-30-00-0001/im_c001_z015_t000_p001.png,e239a4244c2d7999a0c45bd0e9f40543da8eb62057bdb22d6308a4340d9144ad,100379.0234375,100379.0234375,43086.5,43086.5,1773.92227,1773.92227,2048,2048
41,1,0,0,16,raw_frames/ISP-2019-08-28-14-30-00-0001/im_c001_z016_t000_p001.png,177a32be02894c53c8c9fa0bb7a6dc396271f385f9737e0f916cea2d72d9fd2b,100379.0234375,100379.0234375,43086.5,43086.5,1774.42227,1774.42227,2048,2048
42,1,0,0,17,raw_frames/ISP-2019-08-28-14-30-00-0001/im_c001_z017_t000_p001.png,c53bdc5de12b13ab50186d5de2c729a865b4aa705aa8c6baf43de41305420ca6,100379.0234375,100379.0234375,43086.5,43086.5,1774.92227,1774.92227,2048,2048
43,1,0,0,18,raw_frames/ISP-2019-08-28-14-30-00-0001/im_c001_z018_t000_p001.png,4e3c41260fd1f46d6f013939f5a3dfff1a984db47528fcd6f9d49f3defb3c2c4,100379.0234375,100379.0234375,43086.5,43086.5,1775.42227,1775.42227,2048,2048
44,1,0,0,19,raw_frames/ISP-2019-08-28-14-30-00-0001/im_c001_z019_t000_p001.png,3585df4d565ff167ff37f1a5c65c56ee0b1ebf7bfa7d07b6cd92d66ffaefd0de,100379.0234375,100379.0234375,43086.5,43086.5,1775.92227,1775.92227,2048,2048
45,1,0,0,20,raw_frames/ISP-2019-08-28-14-30-00-0001/im_c001_z020_t000_p001.png,b32fdd48eaa288c01218b74977bda1aa0298453251eb6ed22e40421de1580752,100379.0234375,100379.0234375,43086.5,43086.5,1776.42227,1776.42227,2048,2048
46,1,0,0,21,raw_frames/ISP-2019-08-28-14-30-00-0001/im_c001_z021_t000_p001.png,37dd2e9b5927bf3401d6e1a28743816c9f6456626b88139333998fce5a8c5b7e,100379.0234375,100379.0234375,43086.5,43086.5,1776.92227,1776.92227,2048,2048
47,1,0,0,22,raw_frames/ISP-2019-08-28-14-30-00-0001/im_c001_z022_t000_p001.png,456e99dd30a5205b8a59bb48e60ff85938302b11476f99b6f5c90c687a7b09f2,100379.0234375,100379.0234375,43086.5,43086.5,1777.42227,1777.42227,2048,2048
48,1,0,0,23,raw_frames/ISP-2019-08-28-14-30-00-0001/im_c001_z023_t000_p001.png,672f874abb2e8d01c729e2c162598cd200ee8b237992ebb5aea320432b5c5719,100379.0234375,100379.0234375,43086.5,43086.5,1777.92227,1777.92227,2048,2048
49,1,0,0,24,raw_frames/ISP-2019-08-28-14-30-00-0001/im_c001_z024_t000_p001.png,6fd4dc551047ea16a3d127dc6ad41617dab396a3267cd323cd2ffb8503687e4b,100379.0234375,100379.0234375,43086.5,43086.5,1778.42227,1778.42227,2048,2048
50,2,0,0,0,raw_frames/ISP-2019-08-28-14-30-00-0001/im_c001_z000_t000_p002.png,143728b1a0b8ecfb311c5eb23b5164085fe6ba010e66993e6ade5ff0acb9fe4b,99995.71875,99995.71875,43086.6484375,43086.6484375,1768.45414,1768.45414,2048,2048
51,2,0,0,1,raw_frames/ISP-2019-08-28-14-30-00-0001/im_c001_z001_t000_p002.png,5969477a7ca12b867a3cf39bc3184039783d7851dc4e8d98b5df8ac029492dce,99995.71875,99995.71875,43086.6484375,43086.6484375,1768.95414,1768.95414,2048,2048
52,2,0,0,2,raw_frames/ISP-2019-08-28-14-30-00-0001/im_c001_z002_t000_p002.png,37eb2e59e2b5f7c00da1f405b1b896f684a3b6c722adc75ac5efb9be8f411841,99995.71875,99995.71875,43086.6484375,43086.6484375,1769.45414,1769.45414,2048,2048
53,2,0,0,3,raw_frames/ISP-2019-08-28-14-30-00-0001/im_c001_z003_t000_p002.png,16f5f4890f02abd2cb82a7302d03443c1c9cd72ce3559b38bbd9c148cbad368d,99995.71875,99995.71875,43086.6484375,43086.6484375,1769.95414,1769.95414,2048,2048
54,2,0,0,4,raw_frames/ISP-2019-08-28-14-30-00-0001/im_c001_z004_t000_p002.png,722a8a7517d41f2ebd57e09e91dd607236724720147dd1509a70faa344e42674,99995.71875,99995.71875,43086.6484375,43086.6484375,1770.45414,1770.45414,2048,2048
55,2,0,0,5,raw_frames/ISP-2019-08-28-14-30-00-0001/im_c001_z005_t000_p002.png,943134a04a02030320c057d1319c48536918100092f9dc9d1815ed877c138380,99995.71875,99995.71875,43086.6484375,43086.6484375,1770.95414,1770.95414,2048,2048
56,2,0,0,6,raw_frames/ISP-2019-08-28-14-30-00-0001/im_c001_z006_t000_p002.png,015ecd554567188e771348cc3812b76c1c10b9680b0f3b6ba9f39962817ee41f,99995.71875,99995.71875,43086.6484375,43086.6484375,1771.45414,1771.45414,2048,2048
57,2,0,0,7,raw_frames/ISP-2019-08-28-14-30-00-0001/im_c001_z007_t000_p002.png,656f94fdbbf11e0c4beb3edd38543350eebfc5e8f3a41b36477c80fd25dd56a7,99995.71875,99995.71875,43086.6484375,43086.6484375,1771.95414,1771.95414,2048,2048
58,2,0,0,8,raw_frames/ISP-2019-08-28-14-30-00-0001/im_c001_z008_t000_p002.png,c99d1d022b3fb3918998397e5d9ddb9a34d635c54e72449fc9b82ea192c568a9,99995.71875,99995.71875,43086.6484375,43086.6484375,1772.45414,1772.45414,2048,2048
59,2,0,0,9,raw_frames/ISP-2019-08-28-14-30-00-0001/im_c001_z009_t000_p002.png,e058c3c12a8622e20d566c06b7c78e79005de7945229ccc6d394d050e649b0ae,99995.71875,99995.71875,43086.6484375,43086.6484375,1772.95414,1772.95414,2048,2048
60,2,0,0,10,raw_frames/ISP-2019-08-28-14-30-00-0001/im_c001_z010_t000_p002.png,a63b2088872006c4b04322b7476d152e94f6cd507ad0dc37272869b5a1a6b4a8,99995.71875,99995.71875,43086.6484375,43086.6484375,1773.45414,1773.45414,2048,2048
61,2,0,0,11,raw_frames/ISP-2019-08-28-14-30-00-0001/im_c001_z011_t000_p002.png,6a2c6f538e0f15c62138301e1a517213571127920cd57e92ead18958b616e48e,99995.71875,99995.71875,43086.6484375,43086.6484375,1773.95414,1773.95414,2048,2048
62,2,0,0,12,raw_frames/ISP-2019-08-28-14-30-00-0001/im_c001_z012_t000_p002.png,aee2aa313a25f3fb32618fef6be430bb052c3ff3e68ef2eb06a70249217d214c,99995.71875,99995.71875,43086.6484375,43086.6484375,1774.45414,1774.45414,2048,2048
63,2,0,0,13,raw_frames/ISP-2019-08-28-14-30-00-0001/im_c001_z013_t000_p002.png,7ef5ad7939605f9f35b21254757fd502cae0af75fb182319ea320bdf8fe97231,99995.71875,99995.71875,43086.6484375,43086.6484375,1774.95414,1774.95414,2048,2048
64,2,0,0,14,raw_frames/ISP-2019-08-28-14-30-00-0001/im_c001_z014_t000_p002.png,59b38a3bd1cd55917940bd2a986a028bb596a37b523dde36044686821ee133f8,99995.71875,99995.71875,43086.6484375,43086.6484375,1775.45414,1775.45414,2048,2048
65,2,0,0,15,raw_frames/ISP-2019-08-28-14-30-00-0001/im_c001_z015_t000_p002.png,5265af6eb06d6063605b0052509b260044a1e61f30b942821fdd304b1635e085,99995.71875,99995.71875,43086.6484375,43086.6484375,1775.95414,1775.95414,2048,2048
66,2,0,0,16,raw_frames/ISP-2019-08-28-14-30-00-0001/im_c001_z016_t000_p002.png,ca1899970c4c60886c929eef3926b5b173b2066a14bac3548c40de412d9407ba,99995.71875,99995.71875,43086.6484375,43086.6484375,1776.45414,1776.45414,2048,2048
67,2,0,0,17,raw_frames/ISP-2019-08-28-14-30-00-0001/im_c001_z017_t000_p002.png,5934fda228649b6e34b94e0544ff3b6f4e6c6140ca08c5de1518f3d848270799,99995.71875,99995.71875,43086.6484375,43086.6484375,1776.95414,1776.95414,2048,2048
68,2,0,0,18,raw_frames/ISP-2019-08-28-14-30-00-0001/im_c001_z018_t000_p002.png,16c9cdf487d3c0faeb57da3d92fbac215786644b86ae9667973e279b93ba993b,99995.71875,99995.71875,43086.6484375,43086.6484375,1777.45414,1777.45414,2048,2048
69,2,0,0,19,raw_frames/ISP-2019-08-28-14-30-00-0001/im_c001_z019_t000_p002.png,7a619746e732a1207bb1aaed45a38e936a8d9d8272835c947bfeb19b4a819c8d,99995.71875,99995.71875,43086.6484375,43086.6484375,1777.95414,1777.95414,2048,2048
70,2,0,0,20,raw_frames/ISP-2019-08-28-14-30-00-0001/im_c001_z020_t000_p002.png,d8830f75bc22e87358feaeafaa3b3dc9ea0129db06e91c8a11e57d8859cf2a1c,99995.71875,99995.71875,43086.6484375,43086.6484375,1778.45414,1778.45414,2048,2048
71,2,0,0,21,raw_frames/ISP-2019-08-28-14-30-00-0001/im_c001_z021_t000_p002.png,49819fc12703aa906b83bc603136ab968ee9b81cc97a7ac69d1b368ad34877e9,99995.71875,99995.71875,43086.6484375,43086.6484375,1778.95414,1778.95414,2048,2048
72,2,0,0,22,raw_frames/ISP-2019-08-28-14-30-00-0001/im_c001_z022_t000_p002.png,10c8f351bb7a7aeec45cd270d732ec989267de5e7cb5f2536e3a4680c2747261,99995.71875,99995.71875,43086.6484375,43086.6484375,1779.45414,1779.45414,2048,2048
73,2,0,0,23,raw_frames/ISP-2019-08-28-14-30-00-0001/im_c001_z023_t000_p002.png,4dadfd2a2ffea924ddeb4c94ccbe11f58cc7a89376e91f315424de7892a452ad,99995.71875,99995.71875,43086.6484375,43086.6484375,1779.95414,1779.95414,2048,2048
74,2,0,0,24,raw_frames/ISP-2019-08-28-14-30-00-0001/im_c001_z024_t000_p002.png,e88680cee3ed4470a8d8095056fbf093570111612a2a713139d5bbeadae6c4fb,99995.71875,99995.71875,43086.6484375,43086.6484375,1780.45414,1780.45414,2048,2048
75,3,0,0,0,raw_frames/ISP-2019-08-28-14-30-00-0001/im_c001_z000_t000_p003.png,d03e8bbdc6e5bfcfc3033d80e7d683710debcde073083717b7ac63b0c19ed1de,99883.2578125,99883.2578125,42597.09765625,42597.09765625,1768.45414,1768.45414,2048,2048
76,3,0,0,1,raw_frames/ISP-2019-08-28-14-30-00-0001/im_c001_z001_t000_p003.png,9d02f5a2dc62b5272c8d061fe869f2bccaf05a815d6f9ef8300b9c90f2463b93,99883.2578125,99883.2578125,42597.09765625,42597.09765625,1768.95414,1768.95414,2048,2048
77,3,0,0,2,raw_frames/ISP-2019-08-28-14-30-00-0001/im_c001_z002_t000_p003.png,9f442c1771bfeb143352e8c2210e87fca0fa9f4dcb91f964c2e5ed7bddc4f79e,99883.2578125,99883.2578125,42597.09765625,42597.09765625,1769.45414,1769.45414,2048,2048
78,3,0,0,3,raw_frames/ISP-2019-08-28-14-30-00-0001/im_c001_z003_t000_p003.png,c9c5508bdd1ea5e111eda6bccb98b2fd5473bd85ed3e1bba37e1bd12057ab446,99883.2578125,99883.2578125,42597.09765625,42597.09765625,1769.95414,1769.95414,2048,2048
79,3,0,0,4,raw_frames/ISP-2019-08-28-14-30-00-0001/im_c001_z004_t000_p003.png,e7d146769982b9f64243cf2a15eff0e359c0bb3817eace96a20102d1a86b878c,99883.2578125,99883.2578125,42597.09765625,42597.09765625,1770.45414,1770.45414,2048,2048
80,3,0,0,5,raw_frames/ISP-2019-08-28-14-30-00-0001/im_c001_z005_t000_p003.png,a5741a37a435b04e9db56974ce281bccfd2c6c92f9a9067fb2466622155f245b,99883.2578125,99883.2578125,42597.09765625,42597.09765625,1770.95414,1770.95414,2048,2048
81,3,0,0,6,raw_frames/ISP-2019-08-28-14-30-00-0001/im_c001_z006_t000_p003.png,f642c8e5575cabafdad08ffe853d4cd4ba361b97fa35bd3b6d71840d0cc0fe11,99883.2578125,99883.2578125,42597.09765625,42597.09765625,1771.45414,1771.45414,2048,2048
82,3,0,0,7,raw_frames/ISP-2019-08-28-14-30-00-0001/im_c001_z007_t000_p003.png,8822a1de7e1a43ec988fc41fb84c42d7193b18ce98c262c0f3d7f409a332a36a,99883.2578125,99883.2578125,42597.09765625,42597.09765625,1771.95414,1771.95414,2048,2048
83,3,0,0,8,raw_frames/ISP-2019-08-28-14-30-00-0001/im_c001_z008_t000_p003.png,0e978e41fa40f69bed3613290c1e6fcde82fdab0fbc84c1d54732a03a7e3da5c,99883.2578125,99883.2578125,42597.09765625,42597.09765625,1772.45414,1772.45414,2048,2048
84,3,0,0,9,raw_frames/ISP-2019-08-28-14-30-00-0001/im_c001_z009_t000_p003.png,c5d0a15eddea0ae0483fff8acb3db82840fd29ae46ddf96b4720e54618eb79b3,99883.2578125,99883.2578125,42597.09765625,42597.09765625,1772.95414,1772.95414,2048,2048
85,3,0,0,10,raw_frames/ISP-2019-08-28-14-30-00-0001/im_c001_z010_t000_p003.png,7a360836a32f0bcd6db79c7e2dc57b7cef8a1adc20c9170972049848312e44e3,99883.2578125,99883.2578125,42597.09765625,42597.09765625,1773.45414,1773.45414,2048,2048
86,3,0,0,11,raw_frames/ISP-2019-08-28-14-30-00-0001/im_c001_z011_t000_p003.png,9af5664bd33dc61d36a3265fc3037f063c93133e7d2d5d90e07af163ba410de5,99883.2578125,99883.2578125,42597.09765625,42597.09765625,1773.95414,1773.95414,2048,2048
87,3,0,0,12,raw_frames/ISP-2019-08-28-14-30-00-0001/im_c001_z012_t000_p003.png,2fa8ddd6df18e84d144a0c3e630d8c5c7ba91e2d0687f3bb080cf1004464bf23,99883.2578125,99883.2578125,42597.09765625,42597.09765625,1774.45414,1774.45414,2048,2048
88,3,0,0,13,raw_frames/ISP-2019-08-28-14-30-00-0001/im_c001_z013_t000_p003.png,b67d5b8061cec923a72af2a9e5edea1b62df3384078100cfd2d86d630394b734,99883.2578125,99883.2578125,42597.09765625,42597.09765625,1774.95414,1774.95414,2048,2048
89,3,0,0,14,raw_frames/ISP-2019-08-28-14-30-00-0001/im_c001_z014_t000_p003.png,8992dfb6988f941d058fb31460df4031cf7b0dbe46eaf2ed0a0aee52cdfbce82,99883.2578125,99883.2578125,42597.09765625,42597.09765625,1775.45414,1775.45414,2048,2048
90,3,0,0,15,raw_frames/ISP-2019-08-28-14-30-00-0001/im_c001_z015_t000_p003.png,277dc8a7e04e160e67d07d7efa2fd86006569abefeeac73ab2fe466be5bf53fa,99883.2578125,99883.2578125,42597.09765625,42597.09765625,1775.95414,1775.95414,2048,2048
91,3,0,0,16,raw_frames/ISP-2019-08-28-14-30-00-0001/im_c001_z016_t000_p003.png,301a7109183c49140916b4d8bc86b6f6369bfc5f9a692b02de7926bd434526ea,99883.2578125,99883.2578125,42597.09765625,42597.09765625,1776.45414,1776.45414,2048,2048
92,3,0,0,17,raw_frames/ISP-2019-08-28-14-30-00-0001/im_c001_z017_t000_p003.png,11a8415a7f24afbf8bd60bbcc80dae523b62223dd07bc718c7dcb6eb630d2874,99883.2578125,99883.2578125,42597.09765625,42597.09765625,1776.95414,1776.95414,2048,2048
93,3,0,0,18,raw_frames/ISP-2019-08-28-14-30-00-0001/im_c001_z018_t000_p003.png,5a7d5025123e14c2eb251923ac4c2ba81cacbdc7138d3adcb22bed75a83b99aa,99883.2578125,99883.2578125,42597.09765625,42597.09765625,1777.45414,1777.45414,2048,2048
94,3,0,0,19,raw_frames/ISP-2019-08-28-14-30-00-0001/im_c001_z019_t000_p003.png,a0609ddbb60d3ff31ad27a141b046fe9361e1db28bbc9a43b80742b74b81d169,99883.2578125,99883.2578125,42597.09765625,42597.09765625,1777.95414,1777.95414,2048,2048
95,3,0,0,20,raw_frames/ISP-2019-08-28-14-30-00-0001/im_c001_z020_t000_p003.png,430addeaaade47e0bbb406258942267581b7e4e2143bbdc150066f185630349f,99883.2578125,99883.2578125,42597.09765625,42597.09765625,1778.45414,1778.45414,2048,2048
96,3,0,0,21,raw_frames/ISP-2019-08-28-14-30-00-0001/im_c001_z021_t000_p003.png,fde060f2213216db8f27adb22e4d22c7b1ab86a415755c3068262f6a84a7691f,99883.2578125,99883.2578125,42597.09765625,42597.09765625,1778.95414,1778.95414,2048,2048
97,3,0,0,22,raw_frames/ISP-2019-08-28-14-30-00-0001/im_c001_z022_t000_p003.png,ff4fdc917a428a3670d9cec928276a9f220efc2488aa3f99c2234a68f4a82bf3,99883.2578125,99883.2578125,42597.09765625,42597.09765625,1779.45414,1779.45414,2048,2048
98,3,0,0,23,raw_frames/ISP-2019-08-28-14-30-00-0001/im_c001_z023_t000_p003.png,30fd54d15564f05c85a59940fb9d6115ca472582e72e4bd1dfe1742389f1834e,99883.2578125,99883.2578125,42597.09765625,42597.09765625,1779.95414,1779.95414,2048,2048
99,3,0,0,24,raw_frames/ISP-2019-08-28-14-30-00-0001/im_c001_z024_t000_p003.png,513b984be33c066ac506f24fa3b1ccd011b7179ac155232bf087be1f66a93126,99883.2578125,99883.2578125,42597.09765625,42597.09765625,1780.45414,1780.45414,2048,2048
