,fov,round,ch,zplane,path,sha256,xc_min,xc_max,yc_min,yc_max,zc_min,zc_max,tile_width,tile_height
0,0,0,0,0,raw_frames/SDG-2019-10-07-22-22-22-0098/im_c004_z000_t000_p012.png,9e6cfda121643f5f15ed43977daf344f9628e3107a54cb7e5e958a86d7ecba34,100559.832888,101226.66168800001,39403.53365520507,40070.362455205075,722.66677,722.66677,2048,2048
1,0,0,0,1,raw_frames/SDG-2019-10-07-22-22-22-0098/im_c004_z001_t000_p012.png,103cd70e79d96b95dcba5dcf0483ee37a19a6f0a761d49f851f9eafffa111132,100559.832888,101226.66168800001,39403.53365520507,40070.362455205075,723.66677,723.66677,2048,2048
2,0,0,0,2,raw_frames/SDG-2019-10-07-22-22-22-0098/im_c004_z002_t000_p012.png,9485eb6653f2f07913486e185c6d575887497b7bb52160a916caffe906c14777,100559.832888,101226.66168800001,39403.53365520507,40070.362455205075,724.66677,724.66677,2048,2048
3,0,0,0,3,raw_frames/SDG-2019-10-07-22-22-22-0098/im_c004_z003_t000_p012.png,6d42e22c06047f8e39f0948759a4fad05b4c5e83440af80b034ffddc9b2b4dd0,100559.832888,101226.66168800001,39403.53365520507,40070.362455205075,725.66677,725.66677,2048,2048
4,0,0,0,4,raw_frames/SDG-2019-10-07-22-22-22-0098/im_c004_z004_t000_p012.png,edced28805e5405f04b879783870745584735827121119d9c60584141c31bf80,100559.832888,101226.66168800001,39403.53365520507,40070.362455205075,726.66677,726.66677,2048,2048
5,0,0,0,5,raw_frames/SDG-2019-10-07-22-22-22-0098/im_c004_z005_t000_p012.png,ab5061a21db6b70b4a598d5898bc6f390380cc783cf6f27aa43d61c632dff76e,100559.832888,101226.66168800001,39403.53365520507,40070.362455205075,727.66677,727.66677,2048,2048
6,0,0,0,6,raw_frames/SDG-2019-10-07-22-22-22-0098/im_c004_z006_t000_p012.png,ea269645aceaef498cbaa8b73039e97e40facecdf38954073426b4aeaf80c970,100559.832888,101226.66168800001,39403.53365520507,40070.362455205075,728.66677,728.66677,2048,2048
7,0,0,1,0,raw_frames/SDG-2019-10-07-22-22-22-0098/im_c002_z000_t000_p012.png,4328c5dbfb7b18e909466de280504158c119366e7242364450686684b3df3dc8,100559.832888,101226.66168800001,39403.53365520507,40070.362455205075,722.66677,722.66677,2048,2048
8,0,0,1,1,raw_frames/SDG-2019-10-07-22-22-22-0098/im_c002_z001_t000_p012.png,9a16d2cad6ff7d7391950b55d795d24836cc5b4e689efed0e0bd6dac1a87041e,100559.832888,101226.66168800001,39403.53365520507,40070.362455205075,723.66677,723.66677,2048,2048
9,0,0,1,2,raw_frames/SDG-2019-10-07-22-22-22-0098/im_c002_z002_t000_p012.png,4217267a617729a6cb26df6d5919447f05c749e4ae082524977b4c8590db82a9,100559.832888,101226.66168800001,39403.53365520507,40070.362455205075,724.66677,724.66677,2048,2048
10,0,0,1,3,raw_frames/SDG-2019-10-07-22-22-22-0098/im_c002_z003_t000_p012.png,a4bd5d0bff1fb530afa12caddb5ee75074edf6fbe333a1f7146f79f6ae841768,100559.832888,101226.66168800001,39403.53365520507,40070.362455205075,725.66677,725.66677,2048,2048
11,0,0,1,4,raw_frames/SDG-2019-10-07-22-22-22-0098/im_c002_z004_t000_p012.png,4e7635d03ea48b19b4d719b1da8857cc70ffef07e056273a142a3f48ce987d46,100559.832888,101226.66168800001,39403.53365520507,40070.362455205075,726.66677,726.66677,2048,2048
