,fov,round,ch,zplane,path,sha256,xc_min,xc_max,yc_min,yc_max,zc_min,zc_max,tile_width,tile_height
100,4,0,0,0,raw_frames/ISP-2019-08-28-14-30-00-0001/im_c000_z000_t000_p004.png,96f4b73e54844b0d250917bbb8fae53d3e083bb9e54cac8fc8e65ecd3df62d31,99915.109375,99915.109375,42207.546875,42207.546875,1767.6056250000001,1767.6056250000001,2048,2048
101,4,0,0,1,raw_frames/ISP-2019-08-28-14-30-00-0001/im_c000_z001_t000_p004.png,a987e818a3faf54a4de827a8532efdfb40e31896201b16dd6a12794336fef99c,99915.109375,99915.109375,42207.546875,42207.546875,1768.1056250000001,1768.1056250000001,2048,2048
102,4,0,0,2,raw_frames/ISP-2019-08-28-14-30-00-0001/im_c000_z002_t000_p004.png,5527f184fd451ca460f7e4364c98cdf895e5511c0c186610b43430ba9bc98176,99915.109375,99915.109375,42207.546875,42207.546875,1768.6056250000001,1768.6056250000001,2048,2048
103,4,0,0,3,raw_frames/ISP-2019-08-28-14-30-00-0001/im_c000_z003_t000_p004.png,a841fb3c18d43cd30286bae5b5cdb683175f7826676389af2388f0cd1ec789ad,99915.109375,99915.109375,42207.546875,42207.546875,1769.1056250000001,1769.1056250000001,2048,2048
104,4,0,0,4,raw_frames/ISP-2019-08-28-14-30-00-0001/im_c000_z004_t000_p004.png,6d63862b1df38a4dc208693293f19f286d5569f33051e125c32286cb93bf3587,99915.109375,99915.109375,42207.546875,42207.546875,1769.6056250000001,1769.6056250000001,2048,2048
105,4,0,0,5,raw_frames/ISP-2019-08-28-14-30-00-0001/im_c000_z005_t000_p004.png,1ab636ee360d127c1f5bd8babfdf3cd31cf8c13758282f50b3f16e0ed6ed8e2d,99915.109375,99915.109375,42207.546875,42207.546875,1770.1056250000001,1770.1056250000001,2048,2048
106,4,0,0,6,raw_frames/ISP-2019-08-28-14-30-00-0001/im_c000_z006_t000_p004.png,a00db3ec098556d42067dcda26468b96009cab1b3cd590a0794066a8b3609d93,99915.109375,99915.109375,42207.546875,42207.546875,1770.6056250000001,1770.6056250000001,2048,2048
107,4,0,0,7,raw_frames/ISP-2019-08-28-14-30-00-0001/im_c000_z007_t000_p004.png,cd509db26ce479e8788029edc5add74fa9bfa55c8e1f338cd12d180a5a7b0148,99915.109375,99915.109375,42207.546875,42207.546875,1771.1056250000001,1771.1056250000001,2048,2048
108,4,0,0,8,raw_frames/ISP-2019-08-28-14-30-00-0001/im_c000_z008_t000_p004.png,8f33d57c5f6b56e89e58cbe231569f707c07a2cb240669eae17fb5e70453c508,99915.109375,99915.109375,42207.546875,42207.546875,1771.6056250000001,1771.6056250000001,2048,2048
109,4,0,0,9,raw_frames/ISP-2019-08-28-14-30-00-0001/im_c000_z009_t000_p004.png,be5b266dcb4da1d71a162ea6bf34c07198b9082fe1c0eaf16df6f860916943e5,99915.109375,99915.109375,42207.546875,42207.546875,1772.1056250000001,1772.1056250000001,2048,2048
110,4,0,0,10,raw_frames/ISP-2019-08-28-14-30-00-0001/im_c000_z010_t000_p004.png,cd6eae4ae9a75cf8011039693e393dbb1b43e7f9461f5228f2379076210f0411,99915.109375,99915.109375,42207.546875,42207.546875,1772.6056250000001,1772.6056250000001,2048,2048
111,4,0,0,11,raw_frames/ISP-2019-08-28-14-30-00-0001/im_c000_z011_t000_p004.png,bbf72afb0756e4aa463419848ae217610fab1b721f06e67c8fb3ec06ca300eda,99915.109375,99915.109375,42207.546875,42207.546875,1773.1056250000001,1773.1056250000001,2048,2048
112,4,0,0,12,raw_frames/ISP-2019-08-28-14-30-00-0001/im_c000_z012_t000_p004.png,0fe81b786160e97861b59cbc1293ce9d33bb1ee577a97c87208918b7f31dd209,99915.109375,99915.109375,42207.546875,42207.546875,1773.6056250000001,1773.6056250000001,2048,2048
113,4,0,0,13,raw_frames/ISP-2019-08-28-14-30-00-0001/im_c000_z013_t000_p004.png,bf1a3a2223bcd886f7f9d141377739dac100c2621eca3538ef0525f3445523b2,99915.109375,99915.109375,42207.546875,42207.546875,1774.1056250000001,1774.1056250000001,2048,2048
114,4,0,0,14,raw_frames/ISP-2019-08-28-14-30-00-0001/im_c000_z014_t000_p004.png,ccd7aded4905e616973860d037b681fbdbc8815a5e1209f59c314d16a9c7d0f1,99915.109375,99915.109375,42207.546875,42207.546875,1774.6056250000001,1774.6056250000001,2048,2048
115,4,0,0,15,raw_frames/ISP-2019-08-28-14-30-00-0001/im_c000_z015_t000_p004.png,254e05ef06f60850d607a26149b4cf68a44aa9e0935c5ec07d0878ca5df45601,99915.109375,99915.109375,42207.546875,42207.546875,1775.1056250000001,1775.1056250000001,2048,2048
116,4,0,0,16,raw_frames/ISP-2019-08-28-14-30-00-0001/im_c000_z016_t000_p004.png,612faf7e8b8554e153dc76799b0f18d1b8dcfe1cb578d0afccbd552b44ed0e3d,99915.109375,99915.109375,42207.546875,42207.546875,1775.6056250000001,1775.6056250000001,2048,2048
117,4,0,0,17,raw_frames/ISP-2019-08-28-14-30-00-0001/im_c000_z017_t000_p004.png,840fedcb1cbc6e1cf86f366991176c962889afba6b59d630de8c75865b6a7d83,99915.109375,99915.109375,42207.546875,42207.546875,1776.1056250000001,1776.1056250000001,2048,2048
118,4,0,0,18,raw_frames/ISP-2019-08-28-14-30-00-0001/im_c000_z018_t000_p004.png,169c682b5b04d33b335c4981f220fb9b8c699b7ecb1f2f4c4af7e88ff30810e3,99915.109375,99915.109375,42207.546875,42207.546875,1776.6056250000001,1776.6056250000001,2048,2048
119,4,0,0,19,raw_frames/ISP-2019-08-28-14-30-00-0001/im_c000_z019_t000_p004.png,d7e1e4d866f0fee921f98f96219e9ee8a07bd1dd613dc7048c2bac4618e96148,99915.109375,99915.109375,42207.546875,42207.546875,1777.1056250000001,1777.1056250000001,2048,2048
120,4,0,0,20,raw_frames/ISP-2019-08-28-14-30-00-0001/im_c000_z020_t000_p004.png,3f84e80482482b5e804e11cce06bd7de47abd526e48eb89066ed4bdae8e7966d,99915.109375,99915.109375,42207.546875,42207.546875,1777.6056250000001,1777.6056250000001,2048,2048
121,4,0,0,21,raw_frames/ISP-2019-08-28-14-30-00-0001/im_c000_z021_t000_p004.png,0aa7faf78c89e187c5a97dfa17474d92cc71a86bb0ffaa141a7e7ad1e5a150e8,99915.109375,99915.109375,42207.546875,42207.546875,1778.1056250000001,1778.1056250000001,2048,2048
122,4,0,0,22,raw_frames/ISP-2019-08-28-14-30-00-0001/im_c000_z022_t000_p004.png,d125d1756ffd6e9b48a64275743120843dc4314f83c5f16e6895f5f23c032ac1,99915.109375,99915.109375,42207.546875,42207.546875,1778.6056250000001,1778.6056250000001,2048,2048
123,4,0,0,23,raw_frames/ISP-2019-08-28-14-30-00-0001/im_c000_z023_t000_p004.png,177423a20652b58e042bb0a7b2dbef4f249ca45c982f6bc81560653ae72a5d43,99915.109375,99915.109375,42207.546875,42207.546875,1779.1056250000001,1779.1056250000001,2048,2048
124,4,0,0,24,raw_frames/ISP-2019-08-28-14-30-00-0001/im_c000_z024_t000_p004.png,689ea1e861fc00c57d929a68be0c0ce325532f3e4c050f5aa25351d0a6315521,99915.109375,99915.109375,42207.546875,42207.546875,1779.6056250000001,1779.6056250000001,2048,2048
125,5,0,0,0,raw_frames/ISP-2019-08-28-14-30-00-0001/im_c000_z000_t000_p005.png,d312a6ead95141567c225c0b1816703c1755a4ab4e6e2c2fcc6fefa9ac285430,99487.140625,99487.140625,42259.28125,42259.28125,1768.610145,1768.610145,2048,2048
126,5,0,0,1,raw_frames/ISP-2019-08-28-14-30-00-0001/im_c000_z001_t000_p005.png,f6258f85e8947120a5038cad1f1c9f84b17c48c47ac9d55746f9681053c54d0a,99487.140625,99487.140625,42259.28125,42259.28125,1769.110145,1769.110145,2048,2048
127,5,0,0,2,raw_frames/ISP-2019-08-28-14-30-00-0001/im_c000_z002_t000_p005.png,c126844ce0fb0ccc2f5d4816488d965a169771e26618ae0648e73ca0bf7ea09a,99487.140625,99487.140625,42259.28125,42259.28125,1769.610145,1769.610145,2048,2048
128,5,0,0,3,raw_frames/ISP-2019-08-28-14-30-00-0001/im_c000_z003_t000_p005.png,f0b3d328dd545f1120216813b347a6144deeffb0fa2769e7e3dfe6503307884c,99487.140625,99487.140625,42259.28125,42259.28125,1770.110145,1770.110145,2048,2048
129,5,0,0,4,raw_frames/ISP-2019-08-28-14-30-00-0001/im_c000_z004_t000_p005.png,32a65dbc09148cce1cf9c1c3657b37a3f244e08d7d97ab1259cd863a7d730584,99487.140625,99487.140625,42259.28125,42259.28125,1770.610145,1770.610145,2048,2048
130,5,0,0,5,raw_frames/ISP-2019-08-28-14-30-00-0001/im_c000_z005_t000_p005.png,6e573f56651c38ccf135067da9d1dfc6886ceb1d7d9d8c8f8da713372a04bb26,99487.140625,99487.140625,42259.28125,42259.28125,1771.110145,1771.110145,2048,2048
131,5,0,0,6,raw_frames/ISP-2019-08-28-14-30-00-0001/im_c000_z006_t000_p005.png,14df24f567541f95998448b110563c2bb594c8ba205339b7d3dec1662c5ac04a,99487.140625,99487.140625,42259.28125,42259.28125,1771.610145,1771.610145,2048,2048
